LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,RH2M,PS,TS,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M,WS10M,WS50M,WS10M_MAX,WS50M_MAX,WS50M_MIN,WS10M_MIN,ALLSKY_SFC_LW_DWN
14.10001,77.28001,1999,5,10,10.61,0.013927,56.09,94.41,29.7,18.08,18.08,34.47,22.25,27.8,1.79,2.71,4.57,6.23,0.27,0.16,9.7
14.10001,77.28001,1999,5,11,0.81,0.014968,62.71,94.4,28.68,19.34,19.34,32.83,22.17,27.11,2.29,3.13,4.28,6.12,0.66,0.39,9.87
14.10001,77.28001,1999,5,12,3.86,0.015973,61.24,94.35,30.5,20.33,20.33,34.46,23.09,28.61,1.52,2.04,2.88,3.38,0.22,0.13,10.18
14.10001,77.28001,1999,5,13,1.11,0.016454,70.35,94.38,27.39,20.86,20.86,30.37,23.87,26.74,2.22,2.97,4.12,4.64,1.38,0.75,10.05
14.10001,77.28001,1999,5,14,5.4,0.01554,64.24,94.18,29.03,19.93,19.93,33.03,22.38,27.29,2.64,3.54,4.25,5.23,1.76,1.06,10.18
14.10001,77.28001,1999,5,15,1.74,0.015328,66.35,94.17,27.93,19.69,19.69,30.94,22.64,26.51,3.35,4.7,5.5,6.18,1.81,1.39,10.56
14.10001,77.28001,1999,5,16,0.39,0.015471,63.3,94.21,29.1,19.85,19.85,32.94,22.93,27.47,3.34,4.73,4.51,7.09,3.5,2.18,10.14
14.10001,77.28001,1999,5,17,3.42,0.015318,60.15,94.27,30.17,19.67,19.67,34.91,22.62,28.19,4.04,5.49,5.21,7.78,2.52,2.36,9.73
14.10001,77.28001,1999,5,18,0.43,0.014849,55.55,94.36,31.86,19.17,19.17,36.27,22.04,29.05,3.51,4.68,7.56,9.6,1.22,1.21,9.87
14.10001,77.28001,1999,5,19,0.05,0.015275,62.2,94.45,29.6,19.72,19.72,34.07,22.8,27.6,5.65,6.86,6.71,8.62,4.45,4.12,9.68
14.10001,77.28001,1999,5,20,0.54,0.014967,60.74,94.44,29.3,19.36,19.36,33.81,23.06,27.66,6.45,7.97,7.94,9.37,6.44,4.72,9.72
14.10001,77.28001,1999,5,21,0.02,0.015288,66.68,94.37,27.64,19.72,19.72,31.55,22.51,26.42,6.59,8.17,8.24,9.78,6.82,5.21,9.63
14.10001,77.28001,1999,5,22,0.06,0.015021,66.81,94.34,27.67,19.43,19.43,31.78,21.73,26.08,6.61,8.1,8.87,10.56,5.8,4.22,9.75
14.10001,77.28001,1999,5,23,0.36,0.014883,64.17,94.32,28.15,19.27,19.27,31.87,22.28,26.61,6.48,8.02,8.45,9.95,6.13,4.55,9.95
14.10001,77.28001,1999,5,24,0.16,0.015381,69.39,94.18,26.95,19.78,19.78,30.25,22.21,25.81,7.19,8.91,10.15,11.95,6.65,4.89,9.93
14.10001,77.28001,1999,5,25,2.91,0.014222,63.88,94.1,26.91,18.47,18.47,31.24,21.69,25.88,7.13,8.92,8.88,10.79,7.7,5.81,9.91
14.10001,77.28001,1999,5,26,1.1,0.014699,68.7,94.17,26.17,19.05,19.05,30.04,21.15,25.22,6.84,8.61,8.89,10.43,6.77,5.05,9.78
14.10001,77.28001,1999,5,27,4.88,0.014268,63.28,94.35,27.35,18.56,18.56,31.97,21.21,26.14,6.24,7.92,8.15,9.51,6.76,4.93,10.04
14.10001,77.28001,1999,5,28,0.25,0.015348,65.21,94.36,28.74,19.77,19.77,32.89,22.16,26.86,5.36,6.7,7.39,8.86,4.04,3.64,10.17
14.10001,77.28001,1999,5,29,0.06,0.014828,62.21,94.24,28.89,19.19,19.19,33.26,21.74,27.06,5.4,6.76,6.85,8.72,4.06,3.71,10.12
14.10001,77.28001,1999,5,30,0.15,0.014363,65.13,94.38,27.07,18.72,18.72,30.98,22.05,25.77,6.28,7.73,7.59,9.26,6.4,4.87,9.66
14.10001,77.28001,1999,5,31,1.18,0.014477,62.17,94.5,28.34,18.86,18.87,33.28,21.47,26.71,6.14,7.74,7.8,9.09,6.82,4.66,9.88
14.10001,77.28001,1999,6,1,0.3,0.013971,58.15,94.58,29.07,18.23,18.23,33.88,21.78,27.26,5.01,6.51,6.9,8.15,3.82,2.5,9.82
14.10001,77.28001,1999,6,2,1.7,0.014124,58.4,94.57,29.02,18.4,18.4,33.91,22.27,27.38,7.19,8.95,8.52,10.02,7.34,5.56,9.36
14.10001,77.28001,1999,6,3,1.23,0.014529,61.08,94.48,28.83,18.92,18.92,33.87,21.23,27.07,7.15,8.92,8.48,9.94,6.29,4.72,9.96
14.10001,77.28001,1999,6,4,0.65,0.014308,57.45,94.46,29.88,18.62,18.62,34.87,21.67,27.86,6.77,8.44,8.79,10.2,6.81,5.03,9.57
14.10001,77.28001,1999,6,5,1.05,0.013919,53.7,94.43,30.93,18.15,18.15,36.05,21.64,28.54,5.41,6.88,7.47,9.49,3.83,2.88,9.28
14.10001,77.28001,1999,6,6,4.99,0.014799,57.31,94.34,30.16,19.13,19.13,35.27,22.46,28.45,5.97,7.58,7.62,10.01,4.77,3.04,9.55
14.10001,77.28001,1999,6,7,0.47,0.014927,56.92,94.25,30.66,19.23,19.23,35.65,22.97,28.7,6.78,8.48,8.61,10.9,6.26,4.33,9.8
14.10001,77.28001,1999,6,8,0.2,0.015144,60.71,94.23,29.57,19.5,19.5,34.45,23.28,27.83,7.11,8.78,8.42,10.61,6.58,4.86,9.92
14.10001,77.28001,1999,6,9,1.08,0.015098,65.33,94.19,27.97,19.44,19.44,32.11,23.28,26.52,8.53,10.44,9.47,11.28,9.21,7.26,10.06
14.10001,77.28001,1999,6,10,0.24,0.015537,70.05,94.18,26.89,19.93,19.93,29.55,22.9,25.82,6.98,8.72,8.28,10.32,7.11,5.25,10.22
14.10001,77.28001,1999,6,11,0.03,0.015956,70.66,94.17,27.06,20.37,20.37,30.88,23.35,26.12,8,10.09,10.14,12.35,8.25,5.97,9.92
14.10001,77.28001,1999,6,12,0.28,0.01422,65.82,94.22,26.23,18.52,18.52,29.36,22.25,25.39,9.21,11.54,11.7,14.1,7.25,5.33,9.77
14.10001,77.28001,1999,6,13,1.78,0.01521,65.67,94.29,28.07,19.61,19.61,32.72,21.57,26.58,6.96,8.79,10.09,11.86,6.15,4.16,9.98
14.10001,77.28001,1999,6,14,0.1,0.015683,70.08,94.4,26.95,20.1,20.1,30.43,22.52,26.01,6.35,8.07,8.77,10.38,6.05,4.01,9.89
14.10001,77.28001,1999,6,15,3.73,0.014724,70.61,94.45,25.47,19.1,19.1,28.1,22.1,24.83,6.76,8.66,8.76,10.57,6.63,4.73,9.63
14.10001,77.28001,1999,6,16,12.02,0.013007,66.88,94.4,24.03,17.08,17.08,27.37,20.76,23.68,7.76,10.1,10.69,13.09,8.03,5.6,9.67
14.10001,77.28001,1999,6,17,3.62,0.013905,69.13,94.27,24.77,18.17,18.17,28.59,20.33,24.21,8.24,10.63,11.45,13.83,7.49,5.31,9.87
14.10001,77.28001,1999,6,18,2.38,0.014727,69.21,94.19,26.08,19.1,19.1,30.36,21.46,25.13,8.74,11.07,11.42,13.51,8.37,6.03,9.94
14.10001,77.28001,1999,6,19,0.37,0.015215,72.47,94.18,25.43,19.61,19.61,28.75,21.5,24.9,9.48,12.09,12.73,15.42,8.77,6.36,10.21
14.10001,77.28001,1999,6,20,0.07,0.01524,66.32,94.28,27.5,19.65,19.65,32.51,21.87,26.44,8.35,10.57,11.13,13.28,7.75,5.49,10.04
14.10001,77.28001,1999,6,21,0.03,0.014653,64.8,94.38,27.32,19.04,19.04,32.1,22.08,26.19,9.38,11.78,11.97,14.22,9.18,6.83,10.23
14.10001,77.28001,1999,6,22,0.01,0.014405,66.88,94.46,26.29,18.79,18.79,31.17,20.53,25.39,8.05,10.17,10.49,12.24,7.81,5.59,10.22
14.10001,77.28001,1999,6,23,0.18,0.014722,66.89,94.49,26.81,19.14,19.14,32.34,21.32,25.75,8.11,10.2,10.55,12.6,8,5.86,9.86
14.10001,77.28001,1999,6,24,0.02,0.013989,65.46,94.57,26.22,18.33,18.33,30.88,21.08,25.28,7.6,9.59,9.58,11.43,7.19,5.27,9.84
14.10001,77.28001,1999,6,25,0.28,0.01441,63.78,94.46,27.7,18.79,18.79,32.99,20.7,26.19,6.83,8.54,8.74,10.34,6.53,4.76,9.95
14.10001,77.28001,1999,6,26,0.08,0.014361,63.02,94.39,27.71,18.7,18.7,32.4,21.7,26.33,6.88,8.6,8.64,10.23,7.25,5.3,10.18
14.10001,77.28001,1999,6,27,0.13,0.014547,65.32,94.44,27.2,18.92,18.92,31.26,21.33,25.94,6.88,8.6,8.68,10.08,6.52,4.75,10.02
14.10001,77.28001,1999,6,28,0.07,0.01414,63.31,94.52,27.57,18.47,18.47,32.09,21.31,26.01,6.21,7.78,7.94,9.21,5.51,4.1,9.85
14.10001,77.28001,1999,6,29,0.39,0.013844,57.74,94.52,29.43,18.12,18.12,34.54,21.37,27.22,5.99,7.37,7.23,8.63,6.03,4.57,9.53
14.10001,77.28001,1999,6,30,0.07,0.014526,61.48,94.5,28.77,18.92,18.92,32.65,22.15,26.96,6.18,7.62,7.14,8.24,6.52,4.94,9.87
14.10001,77.28001,1999,7,1,0.08,0.01414,62.38,94.45,27.78,18.47,18.47,31.12,21.85,26.25,5.9,7.2,6.89,8.22,5.96,4.67,9.95
14.10001,77.28001,1999,7,2,0.01,0.013971,58.98,94.31,28.93,18.22,18.22,33.66,22.02,26.97,6.71,8.19,8.55,10.21,6.13,4.56,9.59
14.10001,77.28001,1999,7,3,0,0.013225,53.69,94.25,29.93,17.24,17.24,34.98,21.38,27.64,5.87,7.18,6.9,8.08,6.16,4.4,9.63
14.10001,77.28001,1999,7,4,0.09,0.014463,64.34,94.28,27.61,18.78,18.78,30.92,21.99,26.07,5.65,6.87,6.91,8.09,5.98,4.39,9.73
14.10001,77.28001,1999,7,5,19.01,0.015776,70.59,94.21,26.9,20.16,20.16,29.46,22.66,25.95,3.17,3.84,5.76,7.36,0.22,0.16,9.8
14.10001,77.28001,1999,7,6,18.09,0.016926,78.74,94.15,25.96,21.31,21.31,28.9,22.68,25.27,3.49,4.55,5.73,6.83,1.83,1.14,9.71
14.10001,77.28001,1999,7,7,0.37,0.016065,75.32,94.27,26.16,20.49,20.48,29.79,21.88,25.17,4.91,6.32,7.04,8.22,5.09,3.25,9.69
14.10001,77.28001,1999,7,8,0.78,0.015963,75.09,94.34,26.4,20.4,20.4,30.08,21.99,25.13,3.67,4.64,5.74,6.73,2.69,2.18,9.56
14.10001,77.28001,1999,7,9,1.05,0.015323,72.09,94.34,26.36,19.75,19.75,30.4,21.76,25.13,5.79,7.23,7.35,8.65,5.27,3.95,9.78
14.10001,77.28001,1999,7,10,0.67,0.014999,72.98,94.28,25.58,19.4,19.4,29.82,20.65,24.56,6.09,7.69,7.99,9.51,6.18,4.39,9.62
14.10001,77.28001,1999,7,11,0.2,0.014924,70.71,94.29,25.94,19.32,19.32,29.82,21.57,25.01,7.7,9.71,9.79,11.53,7.8,5.7,9.75
14.10001,77.28001,1999,7,12,0.22,0.01413,69.01,94.38,25.34,18.46,18.46,29.4,21.12,24.52,7.74,9.8,9.82,11.71,7.88,5.77,9.9
14.10001,77.28001,1999,7,13,3.22,0.014162,71.2,94.47,24.9,18.51,18.51,29.16,20.46,24.06,7.33,9.33,9.86,11.65,7.23,4.98,9.81
14.10001,77.28001,1999,7,14,2.22,0.014195,68.8,94.37,25.54,18.51,18.51,30.5,20.83,24.65,8.88,11.17,11.86,13.99,8.53,6.43,9.85
14.10001,77.28001,1999,7,15,2.19,0.014253,67.02,94.24,26.37,18.59,18.59,31.4,20.99,25.13,9.43,11.79,10.87,13.11,10.01,7.81,10.01
14.10001,77.28001,1999,7,16,1.02,0.014603,68.51,94.1,26.42,18.95,18.95,30.97,21.04,25.14,9.14,11.43,10.96,12.87,9.09,6.83,10
14.10001,77.28001,1999,7,17,0.44,0.01524,70.1,94.1,26.49,19.63,19.63,30.4,21.78,25.47,9.24,11.64,10.7,12.73,9.64,7.4,10.06
14.10001,77.28001,1999,7,18,0.24,0.015189,69.51,94.22,26.43,19.59,19.59,30.51,22.06,25.58,9.2,11.69,11.37,13.55,9.53,7.04,10.01
14.10001,77.28001,1999,7,19,2.15,0.015386,70.33,94.23,26.35,19.8,19.8,30.65,21.77,25.6,7.99,10.17,10.45,12.48,7.85,5.7,10
14.10001,77.28001,1999,7,20,2.14,0.014897,70.46,94.36,25.71,19.27,19.27,29.77,21.82,25.05,8.06,10.33,11.32,13.57,7.71,5.6,9.93
14.10001,77.28001,1999,7,21,2.38,0.015454,74.56,94.4,25.11,19.9,19.9,28.46,21.89,24.72,7.71,10.04,10.94,13.2,7.63,5.1,9.83
14.10001,77.28001,1999,7,22,1.28,0.01542,72.89,94.37,25.7,19.85,19.85,29.42,22,25.06,8.01,10.32,10.73,12.86,8.44,6.05,10.01
14.10001,77.28001,1999,7,23,0.23,0.015313,71.44,94.35,26.21,19.73,19.73,30.34,22.11,25.27,8.07,10.28,10.61,12.68,7.76,5.66,10.01
14.10001,77.28001,1999,7,24,0.08,0.015251,74.4,94.3,25.06,19.67,19.67,28.31,21.13,24.52,8.05,10.28,10.51,12.78,7.17,5.22,10.01
14.10001,77.28001,1999,7,25,1.01,0.015529,74.49,94.29,25.52,19.95,19.95,29.4,22.05,24.79,7.86,10.11,10.46,12.56,8.18,5.89,10.16
14.10001,77.28001,1999,7,26,0.75,0.015109,68.98,94.26,26.57,19.51,19.51,30.87,21.95,25.63,9.2,11.73,11.65,14.15,8.34,5.95,10.01
14.10001,77.28001,1999,7,27,1.61,0.01493,67.93,94.3,26.73,19.32,19.32,31.28,22.07,25.69,9.62,12.23,11.83,14.39,8.66,6.26,10.11
14.10001,77.28001,1999,7,28,0.55,0.014954,67.81,94.29,26.81,19.34,19.34,31.51,21.49,25.75,9.19,11.72,12.28,14.93,8.31,5.93,10.05
14.10001,77.28001,1999,7,29,0.07,0.014841,68.4,94.21,26.37,19.22,19.22,30.81,21.68,25.46,9.51,12.07,12.23,14.71,9.94,7.47,9.76
14.10001,77.28001,1999,7,30,0.38,0.014849,67.29,94.14,27.06,19.22,19.22,32.09,21.27,25.73,8.6,10.84,10.93,13.29,8.68,6.3,9.97
14.10001,77.28001,1999,7,31,1.24,0.01518,67.11,94.19,27.51,19.57,19.57,32.37,21.47,26.15,7.52,9.5,9.43,11.12,7.35,5.25,10
14.10001,77.28001,1999,8,1,6.3,0.015425,72.77,94.24,25.95,19.85,19.84,30.91,21.16,25.07,7.61,9.67,8.87,10.77,7.94,5.72,9.88
14.10001,77.28001,1999,8,2,2.2,0.015053,70.87,94.21,26.01,19.44,19.44,30.23,21.47,25.1,7.95,10.2,10.6,12.71,7.67,5.45,10.03
14.10001,77.28001,1999,8,3,0.17,0.015033,69.06,94.2,26.73,19.42,19.42,31.46,21.09,25.51,8.08,10.27,10.58,12.48,7.74,5.58,10.07
14.10001,77.28001,1999,8,4,0.11,0.014649,68.76,94.33,26.19,19.04,19.03,30.62,21.02,25.17,7.54,9.6,9.75,11.68,7.97,5.73,9.88
14.10001,77.28001,1999,8,5,0.41,0.014563,66.41,94.38,27.12,18.95,18.95,32.4,20.34,25.67,8.19,10.31,10.57,12.52,7.66,5.52,10.07
14.10001,77.28001,1999,8,6,0.21,0.014531,65.86,94.33,27.09,18.9,18.9,32.27,21,25.77,9.15,11.55,12.62,15.17,8.5,6.32,10.12
14.10001,77.28001,1999,8,7,1.34,0.014528,66.64,94.31,26.67,18.88,18.89,31.08,21.29,25.56,9.19,11.7,12.02,14.51,9.26,6.76,10.09
14.10001,77.28001,1999,8,8,0.76,0.014685,67.89,94.29,26.57,19.07,19.07,31.37,21.01,25.42,9.24,11.67,11.81,14.08,9.22,6.82,10.29
14.10001,77.28001,1999,8,9,0.72,0.014627,65.91,94.28,27.34,19,19,32.59,21.3,25.86,8.25,10.38,10.75,12.82,7.96,5.82,10.2
14.10001,77.28001,1999,8,10,0.34,0.015137,66.62,94.46,27.69,19.58,19.58,33.13,20.78,26.28,6.74,8.51,8.86,10.6,6.99,5.13,10.13
14.10001,77.28001,1999,8,11,0.55,0.01542,68.64,94.48,27.33,19.88,19.88,31.68,21.7,26.09,6.38,8.02,7.37,8.87,6.96,5.05,9.62
14.10001,77.28001,1999,8,12,1.96,0.015147,68.76,94.4,27.05,19.58,19.58,31.83,21.29,25.75,6.11,7.69,6.85,8.59,6.82,5.32,9.75
14.10001,77.28001,1999,8,13,1.48,0.014726,67.38,94.37,26.85,19.11,19.11,31.58,21.25,25.61,7.13,8.93,9.02,10.69,6.84,5.13,10.32
14.10001,77.28001,1999,8,14,0.16,0.014904,71.82,94.49,25.93,19.33,19.33,29.9,20.98,24.76,5.9,7.46,8.29,9.87,5.27,3.63,10.22
14.10001,77.28001,1999,8,15,0.03,0.014834,68.48,94.58,26.71,19.25,19.25,30.49,21.39,25.5,4.69,6.14,6.7,7.88,4.8,2.32,9.85
14.10001,77.28001,1999,8,16,0.19,0.015395,75.02,94.52,25.33,19.85,19.85,27.8,22.04,24.57,4.98,6.46,6.65,7.98,4.91,2.45,10.06
14.10001,77.28001,1999,8,17,11.68,0.015386,75.84,94.41,25.24,19.82,19.82,29.44,21.04,24.36,4.39,5.83,6.29,7.13,3.94,1.94,10.24
14.10001,77.28001,1999,8,18,17.89,0.016262,77.26,94.49,25.96,20.73,20.73,30.17,21.29,24.99,3.85,5.29,5.37,6.19,4.23,2.84,9.92
14.10001,77.28001,1999,8,19,13.55,0.016341,81.76,94.55,24.72,20.81,20.81,27.91,21.31,24.12,2.93,3.84,5.21,6.1,1.52,0.86,9.93
14.10001,77.28001,1999,8,20,1.71,0.01566,80.25,94.51,24.07,20.12,20.12,26.34,21.67,23.73,4.33,6.08,7.61,9.33,2.13,1.19,9.8
14.10001,77.28001,1999,8,21,0.32,0.014561,67.94,94.35,26.29,18.92,18.92,32.09,20.55,25.28,5.5,7.31,6.29,8.88,6.33,4.62,9.57
14.10001,77.28001,1999,8,22,0.01,0.014342,67.86,94.41,25.99,18.68,18.68,30.72,20.23,25.06,4.77,6.43,5.67,8.16,5.15,3.36,9.71
14.10001,77.28001,1999,8,23,0.62,0.01488,67.2,94.49,27.14,19.27,19.27,32.29,20.96,25.85,4.72,6.3,6.27,7.3,5.15,2.64,10.04
14.10001,77.28001,1999,8,24,4.42,0.016101,75.53,94.43,26.12,20.56,20.56,30.07,21.81,25.19,4.26,5.77,5.97,7.21,4.92,2.63,9.93
14.10001,77.28001,1999,8,25,1.58,0.015289,75.91,94.37,24.73,19.7,19.7,28.17,21.8,24.24,5.58,7.54,7.82,9.41,5.81,3.29,9.88
14.10001,77.28001,1999,8,26,1.89,0.014903,69.51,94.45,26.44,19.31,19.31,31.6,20.68,25.3,6.11,8.07,8.24,9.84,6.74,4.51,10.09
14.10001,77.28001,1999,8,27,2.16,0.015118,71.83,94.62,25.88,19.57,19.57,30.99,20.65,25.02,5.81,7.75,8.05,9.62,6.15,3.72,10.17
14.10001,77.28001,1999,8,28,3.32,0.015561,75.31,94.55,25.34,20.03,20.03,29.72,21.18,24.69,5.55,7.42,7.54,9.16,5.74,3.48,9.66
14.10001,77.28001,1999,8,29,0.58,0.014958,68.87,94.51,26.56,19.38,19.38,31.69,20.72,25.53,5.9,7.88,7.71,9.23,6.54,4.23,9.77
14.10001,77.28001,1999,8,30,10.35,0.015107,69.21,94.48,26.59,19.53,19.53,31.6,20.98,25.61,5.82,7.81,7.06,8.51,6.83,4.3,10.03
14.10001,77.28001,1999,8,31,2.35,0.014835,67.36,94.48,26.87,19.24,19.24,32.54,20.69,25.76,5.74,7.71,7.4,8.89,6.61,4.13,9.94
14.10001,77.28001,1999,9,1,1.39,0.01528,69.2,94.45,26.95,19.71,19.71,31.95,20.97,25.79,5.41,7.2,7.01,8.45,6.32,3.59,9.68
14.10001,77.28001,1999,9,2,0.52,0.014907,68.21,94.56,26.52,19.33,19.33,31.91,21.18,25.64,5.85,7.88,7.65,9.19,6.75,4.69,10.15
14.10001,77.28001,1999,9,3,0.05,0.014175,64.03,94.6,26.96,18.51,18.51,33.09,21.03,25.88,6.87,8.92,8.86,10.72,6.88,4.71,10.05
14.10001,77.28001,1999,9,4,0.19,0.014361,68.78,94.6,25.83,18.74,18.74,30.68,21.05,24.89,6.9,8.94,9.82,11.91,6.7,4.74,10.05
14.10001,77.28001,1999,9,5,3.64,0.014829,69.02,94.47,26.45,19.25,19.25,32.02,20.48,25.34,6.35,8.33,8.22,9.86,6.92,4.68,10.05
14.10001,77.28001,1999,9,6,3.98,0.014689,68.62,94.4,26.37,19.08,19.08,31.92,20.47,25.27,6.09,7.97,7.69,9.19,6.64,4.59,9.91
14.10001,77.28001,1999,9,7,0.61,0.014768,73.62,94.38,24.81,19.17,19.17,28.95,20.57,24.17,5.58,7.5,7.27,8.72,5.47,3.63,9.9
14.10001,77.28001,1999,9,8,0.28,0.014856,73.71,94.33,24.93,19.26,19.26,29.04,20.63,24.24,7.01,9.16,9.47,11.38,7.52,5.1,9.84
14.10001,77.28001,1999,9,9,3.15,0.014936,77.06,94.26,24.04,19.33,19.33,28.36,20.84,23.58,5.85,7.78,7.88,9.43,6.36,4.4,10.03
14.10001,77.28001,1999,9,10,5.03,0.015179,74.34,94.21,25.18,19.58,19.58,30.63,20.09,24.43,5.48,7.43,7.67,9.14,6.31,3.74,10.13
14.10001,77.28001,1999,9,11,1.65,0.014898,70.25,94.37,25.99,19.3,19.3,31.75,20.2,25.1,5.52,7.39,7.63,9.48,5.48,3.5,10.05
14.10001,77.28001,1999,9,12,0.09,0.015199,71.45,94.37,25.72,19.62,19.62,31.2,20.88,25.15,5.31,7.3,6.93,8.31,6.26,4.19,10.04
14.10001,77.28001,1999,9,13,0.01,0.014238,63.49,94.41,27.24,18.53,18.54,33.57,20.52,26.06,6.26,8.23,8.1,9.91,6.58,4.4,10.03
14.10001,77.28001,1999,9,14,0.01,0.014246,64.54,94.45,27.04,18.58,18.58,32.9,20.66,25.8,6.12,7.94,7.87,9.35,6.78,4.79,9.99
14.10001,77.28001,1999,9,15,0.02,0.014364,63.39,94.46,27.63,18.72,18.72,33.72,20.29,26.24,5.91,7.67,7.28,8.53,6.2,4.37,9.65
14.10001,77.28001,1999,9,16,0.02,0.01467,62.8,94.41,28.22,19.04,19.04,34.38,20.73,26.75,5.75,7.54,7.25,8.72,6.45,4.48,9.7
14.10001,77.28001,1999,9,17,0.04,0.014475,61.33,94.4,28.29,18.81,18.81,34.26,21.46,26.92,6.23,8.11,7.68,9.04,6.68,4.71,9.66
14.10001,77.28001,1999,9,18,0,0.013393,59.5,94.44,27.44,17.51,17.51,33.63,20.59,26.14,5.78,7.64,6.62,8.69,6.89,4.29,9.37
14.10001,77.28001,1999,9,19,0.02,0.013154,58,94.55,27.72,17.2,17.2,34.58,19.85,26.29,4.84,6.6,5.75,8.44,5.5,3.3,9.89
14.10001,77.28001,1999,9,20,0.01,0.014001,60.14,94.59,28.41,18.27,18.27,34.38,20.49,26.73,3.93,5.39,5.27,7.71,3.59,1.94,9.81
14.10001,77.28001,1999,9,21,0,0.01435,62.42,94.55,27.87,18.68,18.68,32.99,21.13,26.51,3.77,5.23,5.41,7.72,3.19,1.82,9.68
14.10001,77.28001,1999,9,22,0,0.014455,57.92,94.47,29.82,18.73,18.74,35.31,20.92,27.89,2.85,3.97,4.98,7.25,1.66,0.88,10.05
14.10001,77.28001,1999,9,23,10.73,0.01607,68.3,94.48,28.18,20.51,20.51,31.74,22.31,26.87,2.05,3.01,4.04,6.26,0.63,0.68,10.24
14.10001,77.28001,1999,9,24,17.8,0.016629,73.34,94.6,26.73,21.09,21.09,29.99,21.94,26.26,1.53,2.26,3.21,4.25,0.65,0.38,10.01
14.10001,77.28001,1999,9,25,15.81,0.017115,79.18,94.55,25.61,21.56,21.56,28.8,22.22,25.43,1.8,2.68,3.21,4.24,0.45,0.31,10.08
14.10001,77.28001,1999,9,26,5.15,0.016637,77.45,94.44,26,21.09,21.09,29.64,21.77,25.31,2.2,3.59,3,4.92,2.09,1.77,9.83
14.10001,77.28001,1999,9,27,26.43,0.016775,76.84,94.36,26.24,21.2,21.2,30.77,21.35,25.57,2.34,3.88,3.34,6.04,1.8,1.38,9.65
14.10001,77.28001,1999,9,28,14,0.016755,78.83,94.38,25.94,21.2,21.2,30.12,21.57,25.12,2.43,4.01,3.13,6.2,1.31,1.19,9.99
14.10001,77.28001,1999,9,29,37.04,0.016871,83.49,94.35,24.96,21.3,21.3,28.64,20.7,24.27,2.42,3.77,3.21,5.38,2.36,1.44,10.15
14.10001,77.28001,1999,9,30,35.02,0.017544,88.37,94.37,24.03,21.94,21.94,26.98,21.72,23.97,3.3,4.73,4.81,5.92,2.21,1.18,9.81
14.10001,77.28001,1999,10,1,9.39,0.017338,87.63,94.44,24.05,21.76,21.76,27.67,21.53,23.93,2.3,3.41,3.35,5.39,0.17,0.13,9.93
14.10001,77.28001,1999,10,2,2.79,0.016775,84.6,94.48,24.41,21.24,21.24,27.7,21.4,23.98,2.74,4.22,3.38,5.3,3.23,1.91,9.99
14.10001,77.28001,1999,10,3,0.74,0.01648,80.76,94.43,25.16,20.95,20.95,29.46,20.45,24.45,2.69,4.27,3.51,6.45,2.76,1.45,9.76
14.10001,77.28001,1999,10,4,1.24,0.016512,82,94.45,24.84,20.98,20.98,29.23,20.44,24.23,3.4,5.06,4.66,6.19,3.63,1.86,9.9
14.10001,77.28001,1999,10,5,5,0.016753,85.42,94.44,24.34,21.21,21.21,28.2,20.38,23.79,3.46,5.09,5.65,6.75,3.36,1.6,9.96
14.10001,77.28001,1999,10,6,5.11,0.01756,90.71,94.38,23.6,21.96,21.96,26.7,21.23,23.55,4.2,6,6.43,7.94,3.65,1.69,9.82
14.10001,77.28001,1999,10,7,0.45,0.017078,85.96,94.4,24.22,21.52,21.52,27.82,21.21,23.99,4.38,6.21,6.07,7.54,4.5,2.33,9.78
14.10001,77.28001,1999,10,8,0.2,0.016571,80.84,94.41,24.92,21.03,21.03,29.52,21.14,24.52,3.8,5.63,5.73,6.85,4.1,2.05,9.66
14.10001,77.28001,1999,10,9,0.11,0.016662,81.29,94.51,24.76,21.14,21.14,29.19,21.34,24.54,3.98,6.05,6.28,7.73,4.99,2.72,9.14
14.10001,77.28001,1999,10,10,10.18,0.016188,82.27,94.7,24.23,20.7,20.7,28.78,20.22,23.89,2.57,4.33,3.33,6.13,2.8,1.67,9.7
14.10001,77.28001,1999,10,11,5.69,0.015985,81.1,94.71,24.4,20.5,20.5,29.67,19.51,23.93,2.36,3.97,3.13,5.97,1.28,1.11,9.43
14.10001,77.28001,1999,10,12,7.25,0.016089,82.89,94.62,24.04,20.57,20.57,28.12,19.8,23.65,1.91,3.16,2.58,5.61,0.51,0.53,10.08
14.10001,77.28001,1999,10,13,3.37,0.015141,76.02,94.59,24.43,19.57,19.58,29.66,19.95,24.09,2.23,3.62,3.22,5.47,2.11,1.4,9.53
14.10001,77.28001,1999,10,14,0.68,0.015062,78.57,94.56,24.07,19.43,19.43,28.92,17.9,23.45,2.2,3.33,2.82,4.86,2.41,1.39,9.23
14.10001,77.28001,1999,10,15,4.07,0.016892,85.97,94.43,24.08,21.34,21.34,27.8,20.84,23.82,3.75,5.42,5.15,7.08,2.77,1.69,9.94
14.10001,77.28001,1999,10,16,1.31,0.016674,86.8,94.43,23.73,21.14,21.14,26.83,21.05,23.44,2.85,4.28,4.18,6.52,1.98,1.06,9.79
14.10001,77.28001,1999,10,17,2.6,0.01673,81.82,94.26,24.64,21.16,21.16,28.26,20.83,24.45,1.24,1.64,2.35,2.68,0.43,0.26,10.03
